entropy,entropy80,entropy60,entropy40,entropy20,normJobSize,normCon,disPos1,disPos2,disPos3,dominantDegree,predAveLoss,aveLoss,policy
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,32,30,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,32,35,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,32,40,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,0,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,5,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,10,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,15,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,20,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,25,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,30,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,35,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,0,43,40,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,0,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,5,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,10,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,15,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,20,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,25,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,30,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,35,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,1,25,40,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,0,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,5,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,10,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,15,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,20,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,25,F
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,30,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,35,P
0.6,0.0,0.0,0.0,0.0,3,1,2,4,6,2,30,40,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,0,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,5,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,10,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,15,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,20,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,25,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,30,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,35,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,0,33,40,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,0,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,5,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,10,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,15,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,20,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,25,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,30,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,35,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,1,24,40,P
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,0,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,5,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,10,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,15,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,20,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,25,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,30,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,35,F
0.6,0.0,0.0,0.0,0.0,2,2,2,4,6,2,40,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,25,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,35,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,25,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,35,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,28,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,25,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,25,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,35,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,40,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,0,33,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,25,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,30,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,35,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,1,24,40,P
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,0,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,5,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,10,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,15,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,20,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,25,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,30,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,35,F
0.6,0.0,0.0,0.0,0.0,2,1,2,4,6,2,39,40,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,0,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,5,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,10,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,15,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,20,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,25,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,30,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,35,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,0,16,40,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,0,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,5,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,10,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,15,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,20,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,25,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,30,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,35,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,1,17,40,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,0,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,5,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,10,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,15,F
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,20,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,25,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,30,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,35,P
1.0,0.0,0.0,0.0,0.0,6,5,2,4,5,2,17,40,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,0,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,5,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,10,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,15,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,20,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,25,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,30,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,35,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,0,17,40,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,0,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,5,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,10,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,15,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,20,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,25,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,30,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,35,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,1,17,40,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,0,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,5,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,10,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,15,F
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,20,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,25,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,30,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,35,P
1.0,0.0,0.0,0.0,0.0,6,3,2,4,5,2,17,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,15,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,0,19,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,1,13,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,5,2,15,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,15,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,20,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,14,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,15,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,15,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,20,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,25,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,0,30,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,1,11,40,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,0,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,5,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,10,F
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,15,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,20,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,25,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,30,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,35,P
1.0,0.0,0.0,0.0,0.0,6,1,2,4,6,2,12,40,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,0,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,5,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,10,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,15,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,20,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,25,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,30,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,35,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,0,16,40,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,0,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,5,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,10,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,15,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,20,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,25,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,30,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,35,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,1,14,40,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,0,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,5,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,10,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,15,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,20,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,25,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,30,F
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,35,P
1.0,0.0,0.0,0.0,0.0,3,3,2,4,5,2,34,40,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,0,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,5,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,10,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,15,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,20,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,25,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,30,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,35,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,0,18,40,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,0,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,5,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,10,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,15,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,20,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,25,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,30,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,35,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,1,15,40,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,0,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,5,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,10,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,15,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,20,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,25,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,30,F
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,35,P
1.0,0.0,0.0,0.0,0.0,3,2,2,4,5,2,33,40,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,0,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,5,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,10,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,15,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,20,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,25,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,30,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,35,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,0,19,40,P
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,1,15,0,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,1,15,5,F
1.0,0.0,0.0,0.0,0.0,3,1,2,4,5,1,15,10,F
